,price,retail_price,units_sold,uses_ad_boosts,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,urgency_text,merchant_rating_count,merchant_rating
205,6.0,6,100,1,9.0,8.0,5.0,2.0,3.0,other,2XS,5,Livraison standard,2,38,Quantité limitée !,4705,4.040595111583422
1301,12.0,17,50,0,9.0,5.0,3.0,0.0,1.0,white,OTHER,50,Livraison standard,3,37,Quantité limitée !,71919,4.385294567499548
83,6.0,20,100,0,4.0,2.0,2.0,1.0,4.0,red,S,50,Livraison standard,2,43,None,2776,3.931195965417868
428,12.0,14,50,0,2.0,4.0,1.0,1.0,0.0,black,S,50,Livraison standard,3,22,None,52,3.8846153846153846
1453,6.0,6,100,1,79.0,39.0,17.0,12.0,13.0,other,2XS,5,Livraison standard,2,38,None,8776,4.1530309936189616
1157,6.0,6,100,0,35.0,18.0,15.0,11.0,23.0,red,XS,50,Livraison standard,2,31,None,5841,4.2177709296353365
1372,6.0,6,100,0,2.0,0.0,2.0,0.0,1.0,yellow,XS,50,Livraison standard,2,14,None,112,3.625
1201,6.0,6,100,0,9.0,3.0,2.0,2.0,2.0,black_yellow,XS,3,Livraison standard,2,23,None,116,3.775862068965517
452,6.0,6,100,0,20.0,7.0,9.0,1.0,4.0,black,S,50,Livraison standard,2,38,None,151249,4.04915734980066
684,6.0,6,100,1,9.0,8.0,5.0,2.0,3.0,other,2XS,5,Livraison standard,2,38,None,4705,4.040595111583422
805,12.0,11,50,1,1.0,3.0,1.0,1.0,1.0,black,4XL,50,Livraison standard,3,36,None,28,3.4642857142857144
551,6.0,6,100,1,9.0,8.0,5.0,2.0,3.0,other,2XS,5,Livraison standard,2,38,None,4705,4.040595111583422
950,6.0,6,100,1,2.0,0.0,0.0,0.0,0.0,black,XS,1,Standard Shipping,2,27,Quantité limitée !,28,4.035714285714286
171,6.0,17,100,0,50.0,18.0,15.0,8.0,2.0,black,M,37,Livraison standard,2,74,Quantité limitée !,629,4.166931637519872
1174,6.0,7,100,0,11.0,6.0,9.0,3.0,7.0,green,2XS,1,Livraison standard,2,40,None,4856,4.167627677100494
1403,6.0,6,100,1,2.0,0.0,0.0,0.0,0.0,black,XS,1,Standard Shipping,2,27,None,28,4.035714285714286
147,6.0,16,100,1,6.0,6.0,5.0,5.0,5.0,white,S,25,Standardversand,2,18,Quantité limitée !,9177,3.8740329083578513
744,12.0,85,50,1,3.0,1.0,0.0,0.0,0.0,green,S,18,Livraison standard,3,35,Quantité limitée !,57,4.175438596491228
266,6.0,26,100,0,2.0,2.0,6.0,1.0,1.0,black,XS,50,Livraison standard,2,40,Quantité limitée !,99,3.646464646464647
1063,6.0,6,100,1,8.0,5.0,1.0,0.0,1.0,green,XS,3,Livraison standard,2,43,None,2988,3.8969210174029447
11,6.0,8,100,1,3.0,4.0,3.0,0.0,3.0,blue,XS,2,Livraison standard,2,40,Quantité limitée !,3515,3.983783783783784
374,6.0,6,100,1,3.0,1.0,1.0,0.0,3.0,pink,S,50,Livraison standard,2,41,None,18877,4.079885575038406
814,6.0,11,100,0,21.0,5.0,2.0,2.0,5.0,green,2XS,50,Livraison standard,2,25,None,3245,3.774114021571649
1495,6.0,11,100,0,0.0,2.0,1.0,0.0,1.0,white,S,50,Livraison standard,2,17,Quantité limitée !,5264,4.032864741641338
120,12.0,85,50,1,3.0,1.0,0.0,0.0,0.0,green,S,18,Livraison standard,3,35,None,57,4.175438596491228
1553,6.0,6,100,0,2.0,0.0,2.0,0.0,1.0,yellow,XS,50,Livraison standard,2,14,None,112,3.625
934,6.0,6,100,0,2.0,0.0,2.0,0.0,1.0,yellow,XS,50,Livraison standard,2,14,Quantité limitée !,112,3.625
998,6.0,7,100,1,1.0,0.0,1.0,0.0,0.0,black,S,50,Livraison standard,2,44,None,102568,4.051049060135715
226,6.0,6,100,0,5.0,0.0,1.0,2.0,0.0,white_green,XS,5,Livraison standard,2,23,Quantité limitée !,127,3.874015748031496
182,6.0,145,100,1,23.0,13.0,5.0,6.0,5.0,green,XS,49,Livraison standard,2,49,None,2602,4.159492697924674
1307,12.0,11,50,0,9.0,6.0,0.0,1.0,1.0,pink_black,XS,50,Livraison standard,3,36,None,2647,3.8398186626369473
648,6.0,34,100,0,4.0,4.0,0.0,0.0,2.0,white,L,50,Livraison standard,2,41,None,3897,3.928919681806518
614,5.95,6,100,1,14.0,13.0,4.0,3.0,14.0,yellow,2XS,2,Livraison standard,2,26,Quantité limitée !,2363,3.853575962759205
397,5.92,9,100,1,7.0,3.0,4.0,1.0,2.0,blue,XS,18,Livraison standard,1,43,None,5106,4.2128867998433215
1366,5.89,5,100,1,30.0,7.0,4.0,2.0,5.0,black,XS,2,Livraison standard,1,30,Quantité limitée !,150,3.993333333333333
1343,5.86,5,100,1,57.0,9.0,7.0,1.0,2.0,black,OTHER,1,Livraison standard,2,23,None,96,4.364583333333333
1404,5.85,43,100,1,21.0,8.0,4.0,4.0,8.0,other,OTHER,50,Livraison standard,1,45,None,1972,4.340770791075052
1107,5.84,5,100,0,12.0,7.0,2.0,0.0,3.0,green,XS,2,Livraison standard,1,25,None,9470,3.9568109820485744
45,5.84,56,100,0,11.0,4.0,11.0,4.0,6.0,green,S,50,Livraison standard,1,43,None,40943,4.017487726839753
1512,5.84,5,100,0,12.0,7.0,2.0,0.0,3.0,green,XS,2,Livraison standard,1,25,None,9470,3.9568109820485744
1527,5.83,64,100,1,17.0,8.0,9.0,4.0,14.0,yellow,M,50,Livraison standard,2,9,None,4943,4.118349180659519
1103,5.83,5,100,0,13.0,5.0,3.0,1.0,0.0,yellow,XS,3,Livraison standard,1,24,Quantité limitée !,17471,3.952836128441417
505,5.83,5,100,0,13.0,5.0,3.0,1.0,0.0,yellow,XS,3,Livraison standard,1,24,None,17471,3.952836128441417
408,5.83,5,100,0,13.0,5.0,3.0,1.0,0.0,yellow,XS,3,Livraison standard,1,24,None,17471,3.952836128441417
488,5.8100000000000005,30,100,0,3.0,2.0,5.0,1.0,7.0,green,XS,3,Livraison standard,2,41,None,26473,3.8947606995807047
110,5.8100000000000005,30,100,0,3.0,2.0,5.0,1.0,7.0,green,XS,3,Livraison standard,2,41,Quantité limitée !,26473,3.8947606995807047
38,5.8,8,100,1,3.0,1.0,1.0,0.0,1.0,green,XS,1,Livraison standard,1,43,None,16741,3.920852995639448
975,5.79,9,100,1,27.0,9.0,7.0,8.0,2.0,white,2XS,1,Livraison standard,2,43,None,104,3.7211538461538463
1202,5.78,9,100,1,15.0,3.0,2.0,3.0,5.0,black,XS,14,Livraison standard,2,43,None,33855,3.917353418992764
1536,5.77,9,100,0,16.0,8.0,13.0,4.0,21.0,pink,S,50,Livraison standard,2,43,Quantité limitée !,2044,4.00293542074364
81,5.77,5,100,1,1.0,2.0,1.0,0.0,0.0,green,S,45,Livraison standard,1,31,Quantité limitée !,8996,3.915740329035127
576,5.77,5,100,1,1.0,2.0,1.0,0.0,0.0,green,S,45,Livraison standard,1,31,None,8996,3.915740329035127
693,5.77,9,100,0,16.0,8.0,13.0,4.0,21.0,pink,S,50,Livraison standard,2,43,None,2044,4.00293542074364
749,5.75,16,100,1,18.0,4.0,2.0,0.0,3.0,black,2XS,50,Livraison standard,2,32,Quantité limitée !,36,4.4444444444444455
799,5.74,5,100,1,24.0,6.0,11.0,2.0,15.0,yellow,XS,1,Livraison standard,2,30,Quantité limitée !,66644,4.137581777804454
929,5.73,5,100,0,29.0,14.0,15.0,3.0,2.0,black,OTHER,50,Livraison standard,1,137,None,3852,4.003115264797508
1204,5.73,5,100,0,5.0,0.0,0.0,0.0,2.0,white,M,50,Livraison standard,2,42,None,885,4.15593220338983
384,5.72,9,100,0,1.0,0.0,0.0,2.0,1.0,grey,XS,5,Standardversand,1,33,None,1373,3.899490167516388
133,5.66,6,100,0,3.0,3.0,3.0,0.0,4.0,black,S,50,Expediere Standard,2,35,None,2782,4.06901509705248
522,5.66,5,100,1,8.0,8.0,4.0,1.0,6.0,black,2XL,50,Livraison standard,1,48,None,1129,3.83348095659876
924,5.66,6,100,0,3.0,3.0,3.0,0.0,4.0,black,S,50,Expediere Standard,2,35,Quantité limitée !,2782,4.06901509705248
1223,5.65,10,100,1,1.0,1.0,2.0,2.0,1.0,black,2XS,1,Livraison standard,1,41,None,17752,3.8996732762505633
405,5.65,26,100,0,14.0,7.0,4.0,3.0,5.0,blue,M,50,Livraison standard,1,32,None,3028,4.299207397622193
1273,5.65,10,100,1,1.0,1.0,2.0,2.0,1.0,black,2XS,1,Livraison standard,1,41,Quantité limitée !,17752,3.8996732762505633
1361,11.0,85,50,1,4.0,0.0,2.0,1.0,0.0,white,XS,8,Livraison standard,3,36,Quantité limitée !,21,3.7142857142857135
1220,5.0,5,100,0,9.0,3.0,3.0,4.0,1.0,pink,S,50,Livraison standard,2,50,None,3053,3.8584998362266623
668,5.0,127,100,0,4.0,4.0,2.0,2.0,7.0,orange,S,18,Livraison standard,2,54,None,9357,4.225392754087848
241,5.0,5,100,0,4.0,1.0,1.0,0.0,0.0,pink,S,50,Livraison standard,2,45,None,10600,3.8675471698113206
602,5.0,5,100,0,14.0,3.0,10.0,5.0,13.0,pink,XS,50,Livraison standard,2,35,None,9857,4.053971796692705
1199,5.0,10,100,0,7.0,2.0,1.0,1.0,1.0,other,2XS,1,Livraison standard,2,40,None,4150,4.252289156626507
1339,5.0,48,100,1,15.0,5.0,8.0,1.0,1.0,green,XS,50,Livraison standard,2,45,None,43876,4.089775731607257
679,5.0,30,100,0,5.0,2.0,4.0,1.0,1.0,black,XS,50,Livraison standard,1,40,Quantité limitée !,16215,3.8400246685168056
1485,5.0,41,100,1,4.0,0.0,0.0,0.0,2.0,black,XS,1,Livraison standard,2,43,None,15348,4.013812874641647
867,5.0,26,100,1,3.0,0.0,0.0,0.0,1.0,pink,S,50,Spedizione standard,2,41,None,19867,4.157547692152817
1570,5.0,19,100,0,24.0,15.0,8.0,3.0,9.0,white,S,15,Livraison standard,2,11,None,210,3.9619047619047616
1338,5.0,9,100,0,5.0,5.0,2.0,1.0,0.0,black,XS,20,Livraison standard,2,43,None,26018,3.8914213236989776
542,5.0,75,100,1,7.0,3.0,2.0,1.0,2.0,black,M,50,Livraison standard,2,43,Quantité limitée !,17612,3.889677492618669
419,5.0,5,100,0,4.0,1.0,1.0,0.0,0.0,pink,S,50,Livraison standard,2,45,Quantité limitée !,10600,3.8675471698113206
113,5.0,5,100,1,6.0,2.0,1.0,1.0,0.0,black,2XS,3,Livraison standard,2,22,None,10799,4.167978516529308
305,5.0,5,100,0,2.0,0.0,0.0,0.0,0.0,black,L,13,Livraison standard,2,41,None,5316,4.224604966139955
1029,5.0,59,100,0,13.0,4.0,4.0,0.0,1.0,green,XS,5,Livraison standard,2,43,None,521,4.1266794625719765
701,5.0,127,100,0,4.0,4.0,2.0,2.0,7.0,orange,S,18,Livraison standard,2,54,Quantité limitée !,9357,4.225392754087848
1304,5.0,24,100,0,4.0,2.0,2.0,1.0,1.0,green,XS,4,Livraison standard,1,42,None,35262,3.9394815949180417
1455,5.0,48,100,1,15.0,5.0,8.0,1.0,1.0,green,XS,50,Livraison standard,2,45,Quantité limitée !,43876,4.089775731607257
1060,5.0,11,100,0,24.0,11.0,7.0,4.0,8.0,green,S,38,Livraison standard,1,17,None,4836,4.039495450785774
748,5.0,5,100,0,16.0,5.0,5.0,0.0,4.0,red,S,50,Livraison standard,2,45,Quantité limitée !,10600,3.8675471698113206
1186,5.0,5,100,1,0.0,0.0,0.0,0.0,0.0,green,2XS,4,Livraison standard,1,35,None,1172,4.122866894197951
694,5.0,5,100,0,22.0,9.0,4.0,2.0,6.0,other,XS,1,Livraison standard,2,24,None,10474,3.908535421042582
1473,5.0,9,100,1,5.0,0.0,1.0,0.0,0.0,other,OTHER,50,Livraison standard,2,140,None,2805,4.4866310160427805
887,5.0,5,100,1,11.0,3.0,2.0,3.0,6.0,black,XS,50,Livraison standard,2,35,Quantité limitée !,98,3.918367346938776
759,5.0,5,100,1,5.0,1.0,0.0,0.0,0.0,red,XS,1,Livraison standard,2,40,None,231,3.0389610389610384
632,5.0,30,100,0,5.0,2.0,4.0,1.0,1.0,black,XS,50,Livraison standard,1,40,None,16215,3.8400246685168056
652,5.0,5,100,0,18.0,10.0,13.0,6.0,18.0,yellow,XS,50,Livraison standard,1,13,Quantité limitée !,2248,4.150355871886121
1562,4.93,6,100,0,22.0,7.0,8.0,5.0,5.0,red,S,1,Standard Shipping,1,41,None,17752,3.8996732762505633
1160,4.93,6,100,0,22.0,7.0,8.0,5.0,5.0,red,S,1,Standard Shipping,1,41,Quantité limitée !,17752,3.8996732762505633
1142,4.9,5,100,0,13.0,5.0,3.0,1.0,3.0,pink,XS,1,Livraison standard,1,26,None,32858,3.88553776857995
328,4.84,5,100,1,30.0,12.0,10.0,0.0,5.0,white,XS,2,Livraison standard,1,43,None,16099,3.9514876700416175
309,4.8100000000000005,5,100,1,0.0,0.0,0.0,0.0,0.0,yellow,XS,5,Envio Padrão,1,47,Quantité limitée !,6,4.333333333333333
1245,4.8100000000000005,5,100,1,0.0,0.0,0.0,0.0,0.0,yellow,XS,5,Envio Padrão,1,47,None,6,4.333333333333333
607,4.73,7,100,1,57.0,16.0,6.0,4.0,3.0,green,S,1,Livraison standard,1,35,Quantité limitée !,31138,4.117444922602608
1158,4.7,19,100,0,7.0,3.0,3.0,0.0,2.0,black,S,43,Livraison standard,1,41,None,14327,4.192084874712082
258,4.7,17,100,1,4.0,3.0,2.0,1.0,0.0,blue,XS,3,Livraison standard,1,43,None,80093,4.006692220293909
577,4.67,4,100,1,18.0,11.0,21.0,7.0,25.0,blue,XS,5,Livraison standard,1,25,None,7497,4.079365079365079
1425,4.67,4,100,1,18.0,11.0,21.0,7.0,25.0,blue,XS,5,Livraison standard,1,25,Quantité limitée !,7497,4.079365079365079
760,4.66,11,100,1,9.0,0.0,4.0,2.0,9.0,black,XL,50,Livraison standard,1,41,None,8443,4.2757313751036365
481,9.0,34,50,0,0.0,0.0,0.0,0.0,0.0,white,S,6,Livraison standard,3,41,None,14676,4.07420278004906
539,9.0,85,50,1,5.0,3.0,0.0,0.0,0.0,white,XS,18,Livraison standard,3,36,None,54,4.185185185185185
1154,9.0,8,50,0,1.0,0.0,0.0,0.0,1.0,brown,S,50,Livraison standard,3,38,None,62,3.7741935483870965
817,9.0,34,50,0,3.0,0.0,1.0,1.0,0.0,other,S,50,Livraison standard,3,61,None,537,4.4581005586592175
75,9.0,33,50,1,2.0,2.0,0.0,0.0,0.0,white,S,50,Livraison standard,3,41,None,8397,4.120281052756937
644,9.0,34,50,0,3.0,0.0,1.0,1.0,0.0,other,S,50,Livraison standard,3,61,Quantité limitée !,537,4.4581005586592175
290,8.0,7,50,0,5.0,1.0,0.0,0.0,2.0,yellow,XS,1,Livraison standard,2,25,None,334,3.736526946107785
306,8.0,7,50,0,4.0,0.0,1.0,1.0,1.0,grey,XS,5,Livraison standard,2,23,None,211,3.5450236966824646
212,8.0,10,50,0,2.0,0.0,0.0,0.0,0.0,yellow,XS,5,Livraison standard,2,23,None,127,3.874015748031496
311,8.0,7,50,0,5.0,1.0,0.0,0.0,2.0,yellow,XS,1,Livraison standard,2,25,None,334,3.736526946107785
1433,8.0,10,50,0,2.0,0.0,0.0,0.0,0.0,yellow,XS,5,Livraison standard,2,23,Quantité limitée !,127,3.874015748031496
1246,8.0,10,50,0,3.0,0.0,1.0,0.0,1.0,blue,XS,5,Livraison standard,2,23,Quantité limitée !,129,3.7906976744186047
1071,4.0,4,100,1,4.0,5.0,5.0,3.0,4.0,pink_blue,2XS,5,Livraison standard,1,25,Quantité limitée !,22615,4.078222418748618
1089,8.0,7,50,1,2.0,1.0,2.0,1.0,0.0,brown,S,20,Livraison standard,3,37,None,519,3.7919075144508665
195,8.0,7,50,0,2.0,2.0,2.0,0.0,0.0,blue,XS,4,Livraison standard,3,42,Quantité limitée !,19281,4.159898345521499
187,8.0,10,50,0,3.0,0.0,1.0,0.0,1.0,blue,XS,5,Livraison standard,2,23,None,129,3.7906976744186047
1094,8.0,33,50,1,0.0,0.0,0.0,0.0,0.0,khaki,S,50,Livraison standard,2,41,None,9395,4.1100585417775415
959,8.0,10,50,1,0.0,0.0,0.0,0.0,0.0,black,XS,50,Livraison standard,3,41,None,21485,4.1462415638817784
1121,8.0,56,50,1,4.0,2.0,0.0,0.0,0.0,white,2XS,3,Livraison standard,2,19,Quantité limitée !,47,3.872340425531915
355,8.0,75,50,0,1.0,2.0,0.0,0.0,0.0,black,S,50,Livraison standard,3,41,None,4773,4.002933165723864
946,8.0,10,50,0,2.0,0.0,0.0,0.0,0.0,yellow,XS,5,Livraison standard,2,23,Quantité limitée !,127,3.874015748031496
360,4.0,4,100,1,23.0,12.0,6.0,1.0,4.0,yellow,S,50,Livraison standard,1,48,None,32168,3.8845436458592384
1141,4.0,4,100,0,13.0,6.0,2.0,1.0,2.0,black,S,50,Livraison standard,1,127,Quantité limitée !,4572,3.937226596675416
705,4.0,4,100,1,4.0,5.0,5.0,3.0,4.0,pink_blue,2XS,5,Livraison standard,1,25,None,22615,4.078222418748618
376,4.0,4,100,1,25.0,6.0,7.0,1.0,2.0,red,S,50,Livraison standard,1,50,None,3053,3.8584998362266623
1555,8.0,7,50,0,4.0,2.0,1.0,0.0,1.0,pink,XS,50,Livraison standard,3,36,None,2283,4.127901883486641
1048,4.0,4,100,1,23.0,12.0,6.0,1.0,4.0,yellow,S,50,Livraison standard,1,48,Quantité limitée !,32168,3.8845436458592384
1309,8.0,7,50,0,5.0,1.0,0.0,0.0,2.0,yellow,XS,1,Livraison standard,2,25,Quantité limitée !,334,3.736526946107785
1305,4.0,4,100,1,1.0,1.0,0.0,0.0,0.0,pink,XS,1,Livraison standard,1,20,None,2707,4.189139268562985
1365,8.0,7,50,1,3.0,0.0,2.0,1.0,1.0,grey,S,50,Livraison standard,3,15,None,249,3.97991967871486
788,8.0,7,50,1,2.0,1.0,2.0,1.0,0.0,brown,S,20,Livraison standard,3,37,Quantité limitée !,519,3.7919075144508665
573,3.94,8,100,0,10.0,5.0,2.0,2.0,2.0,green,2XS,1,Livraison standard,1,39,Quantité limitée !,189,4.068783068783069
1068,3.94,8,100,0,10.0,5.0,2.0,2.0,2.0,green,2XS,1,Livraison standard,1,39,None,189,4.068783068783069
549,3.93,24,100,0,24.0,10.0,5.0,9.0,9.0,yellow,XS,2,Livraison standard,1,28,None,2399,4.213422259274698
566,3.93,4,100,1,7.0,2.0,0.0,0.0,1.0,blue,XS,11,Livraison standard,1,20,Quantité limitée !,3791,3.918754945924558
1093,3.88,4,100,0,14.0,5.0,6.0,1.0,8.0,red,XS,1,Livraison standard,1,38,Quantité limitée !,5654,3.9587902370003536
818,3.88,4,100,0,14.0,5.0,6.0,1.0,8.0,red,XS,1,Livraison standard,1,38,None,5654,3.9587902370003536
675,3.87,15,100,1,32.0,6.0,3.0,0.0,2.0,grey,OTHER,5,Livraison standard,1,67,None,4501,4.232170628749167
1087,3.86,4,100,1,9.0,4.0,2.0,5.0,3.0,green,S,1,Livraison standard,1,49,None,55670,4.1214837434884135
1039,3.86,4,100,1,9.0,4.0,2.0,5.0,3.0,green,S,1,Livraison standard,1,49,Quantité limitée !,55670,4.1214837434884135
683,3.83,4,100,0,27.0,15.0,6.0,7.0,12.0,red,XS,1,Livraison standard,1,38,Quantité limitée !,5654,3.9587902370003536
527,3.83,4,100,0,27.0,15.0,6.0,7.0,12.0,red,XS,1,Livraison standard,1,38,None,5654,3.9587902370003536
947,3.81,25,100,1,11.0,3.0,2.0,1.0,8.0,orange,S,50,Livraison standard,1,35,None,613,3.9445350734094617
945,3.73,17,100,1,17.0,7.0,1.0,0.0,2.0,white,OTHER,5,Livraison standard,1,48,None,343,4.521865889212828
1212,3.71,4,100,1,8.0,1.0,2.0,0.0,5.0,purple,XS,1,Livraison standard,1,23,None,12309,4.0451702006661785
580,3.7,47,100,1,4.0,1.0,1.0,3.0,2.0,pink,2XS,9,Livraison standard,1,38,Quantité limitée !,359,3.4094707520891365
349,3.7,47,100,1,4.0,1.0,1.0,3.0,2.0,pink,2XS,9,Livraison standard,1,38,None,359,3.4094707520891365
43,3.69,40,100,0,22.0,11.0,12.0,4.0,10.0,grey,XS,2,Livraison standard,1,24,Quantité limitée !,10917,4.3648438215627
912,3.69,53,100,1,6.0,3.0,2.0,0.0,0.0,black,6XL,1,Livraison standard,1,27,None,277,3.855595667870036
802,3.68,4,100,0,18.0,7.0,9.0,3.0,5.0,other,XS,1,Livraison standard,1,38,None,105015,3.789601485502071
1229,3.68,4,100,0,18.0,7.0,9.0,3.0,5.0,other,XS,1,Livraison standard,1,38,None,105015,3.789601485502071
876,3.66,26,100,1,4.0,2.0,0.0,0.0,4.0,green,OTHER,50,Livraison standard,1,140,None,269,3.3382899628252787
933,3.66,4,100,0,7.0,3.0,4.0,2.0,7.0,blue,2XL,50,Livraison standard,1,138,None,7858,3.9531687452277935
615,3.65,9,100,1,3.0,2.0,0.0,1.0,2.0,green,2XS,1,Livraison standard,1,81,None,8888,4.243249324932493
60,7.0,6,50,0,3.0,0.0,0.0,0.0,1.0,blue,XS,50,Livraison standard,2,139,Quantité limitée !,34,4.352941176470588
122,7.0,33,50,0,0.0,1.0,0.0,1.0,0.0,blue,S,50,Livraison standard,2,41,None,25222,4.001546269130125
1479,7.0,33,50,0,0.0,1.0,0.0,1.0,0.0,blue,S,50,Livraison standard,2,41,Quantité limitée !,25222,4.001546269130125
273,7.0,6,50,0,3.0,0.0,0.0,0.0,1.0,blue,XS,50,Livraison standard,2,139,None,34,4.352941176470588
1331,7.0,6,50,0,3.0,0.0,0.0,0.0,1.0,blue,XS,50,Livraison standard,2,139,None,34,4.352941176470588
813,7.0,33,50,0,0.0,1.0,0.0,1.0,0.0,blue,S,50,Livraison standard,2,41,Quantité limitée !,25222,4.001546269130125
752,6.0,7,50,1,2.0,1.0,0.0,1.0,0.0,blue,S,50,Livraison standard,2,45,None,139788,4.166509285489456
435,6.0,6,50,0,9.0,2.0,3.0,0.0,1.0,white_green,XS,5,Livraison standard,2,20,None,144,3.7222222222222223
1445,6.0,7,50,1,2.0,1.0,0.0,1.0,0.0,blue,S,50,Livraison standard,2,45,Quantité limitée !,139788,4.166509285489456
314,3.0,3,100,0,4.0,3.0,3.0,1.0,1.0,white,2XS,2,Livraison standard,1,40,Quantité limitée !,38100,4.291469816272966
1086,3.0,7,100,1,2.0,2.0,0.0,2.0,0.0,grey,XS,5,Livraison standard,1,19,None,1284,3.9750778816199377
698,6.0,7,50,0,1.0,0.0,0.0,1.0,1.0,pink,S,46,Livraison standard,2,8,None,1374,4.0589519650655035
482,6.0,7,50,0,1.0,0.0,0.0,1.0,1.0,pink,S,46,Livraison standard,2,8,None,1374,4.0589519650655035
289,3.0,3,100,1,36.0,13.0,3.0,2.0,4.0,black,S,5,Livraison standard,1,34,Quantité limitée !,1050,3.883809523809524
1441,3.0,3,100,1,4.0,1.0,1.0,0.0,2.0,black,OTHER,3,Livraison standard,1,26,Quantité limitée !,1086,4.056169429097607
1136,3.0,3,100,1,36.0,13.0,3.0,2.0,4.0,black,S,5,Livraison standard,1,34,None,1050,3.883809523809524
1050,3.0,3,100,1,36.0,13.0,3.0,2.0,4.0,black,S,5,Livraison standard,1,34,Quantité limitée !,1050,3.883809523809524
166,6.0,7,50,0,1.0,0.0,0.0,1.0,1.0,pink,S,46,Livraison standard,2,8,Quantité limitée !,1374,4.0589519650655035
186,3.0,3,100,0,5.0,3.0,2.0,3.0,2.0,beige,XS,3,Livraison standard,1,36,None,268,3.8917910447761193
331,3.0,60,100,1,12.0,6.0,2.0,2.0,6.0,grey,3XS,1,Livraison standard,1,27,None,1500,3.952
1238,3.0,14,100,0,25.0,11.0,6.0,3.0,6.0,grey,S,50,Livraison standard,1,41,Quantité limitée !,9395,4.1100585417775415
1079,3.0,3,100,0,4.0,3.0,3.0,1.0,1.0,white,2XS,2,Livraison standard,1,40,None,38100,4.291469816272966
896,3.0,3,100,1,22.0,13.0,6.0,4.0,2.0,brown_yellow,3XS,1,Livraison standard,1,29,Quantité limitée !,11401,4.093588281729673
1565,3.0,8,100,1,25.0,10.0,13.0,3.0,6.0,blue,XS,1,Livraison standard,1,41,Quantité limitée !,4080,3.987990196078431
645,3.0,26,100,1,0.0,1.0,0.0,0.0,2.0,yellow,S,13,Livraison standard,1,43,None,12016,3.9546438082556588
1263,2.9,3,100,1,9.0,5.0,1.0,2.0,2.0,black,XS,6,Livraison standard,1,139,None,163,4.190184049079755
1462,2.81,3,100,1,2.0,4.0,0.0,0.0,2.0,black,OTHER,1,Livraison standard,1,35,None,126370,4.14695734747171
1489,2.8,3,100,1,1.0,1.0,3.0,0.0,1.0,grey,XS,10,Livraison standard,1,44,None,4595,4.258106637649618
639,2.8,3,100,1,1.0,1.0,3.0,0.0,1.0,grey,XS,10,Livraison standard,1,44,Quantité limitée !,4595,4.258106637649618
830,2.79,13,100,1,1.0,0.0,1.0,0.0,0.0,grey,XS,35,Livraison standard,1,48,None,1309,4.2452253628724215
62,2.72,3,100,1,6.0,4.0,2.0,2.0,6.0,yellow,S,1,Livraison standard,1,35,None,14482,4.001588178428394
4,2.72,3,100,1,6.0,4.0,2.0,2.0,6.0,yellow,S,1,Livraison standard,1,35,Quantité limitée !,14482,4.001588178428394
928,2.71,6,100,1,6.0,5.0,4.0,1.0,4.0,pink,XS,2,Livraison standard,1,31,None,3762,3.7974481658692185
1373,2.71,3,100,1,8.0,2.0,1.0,0.0,1.0,white,2XS,2,Livraison standard,1,37,Quantité limitée !,576,4.114583333333333
1547,2.71,6,100,1,6.0,5.0,4.0,1.0,4.0,pink,XS,2,Livraison standard,1,31,Quantité limitée !,3762,3.7974481658692185
1442,2.71,3,100,1,8.0,2.0,1.0,0.0,1.0,white,2XS,2,Livraison standard,1,37,None,576,4.114583333333333
1434,2.69,3,100,0,1.0,0.0,0.0,0.0,0.0,purple,XS,50,Livraison standard,1,43,None,7218,4.247714048212801
1112,2.66,9,100,0,1.0,0.0,0.0,0.0,0.0,other,OTHER,50,Livraison standard,1,63,None,54773,4.437770434338086
532,2.66,3,100,1,1.0,4.0,2.0,0.0,5.0,yellow,S,1,Livraison standard,1,30,Quantité limitée !,66644,4.137581777804454
769,2.66,3,100,1,1.0,4.0,2.0,0.0,5.0,yellow,S,1,Livraison standard,1,30,None,66644,4.137581777804454
1016,2.65,3,100,0,26.0,4.0,0.0,2.0,1.0,other,OTHER,50,Livraison standard,1,14,None,900,3.9877777777777776
129,5.0,5,50,0,1.0,0.0,0.0,0.0,0.0,yellow,XS,5,Livraison standard,2,47,None,4,3.75
61,5.0,38,50,1,2.0,0.0,0.0,0.0,0.0,khaki,XS,17,Livraison standard,1,33,None,9,3.6666666666666665
676,5.0,5,50,0,1.0,0.0,0.0,0.0,0.0,yellow,XS,5,Livraison standard,2,47,Quantité limitée !,4,3.75
997,4.83,51,50,1,0.0,0.0,0.0,1.0,0.0,white,XS,3,Livraison standard,1,39,Quantité limitée !,57,3.8245614035087723
217,4.83,51,50,1,0.0,0.0,0.0,1.0,0.0,white,XS,3,Livraison standard,1,39,Quantité limitée !,57,3.8245614035087723
287,4.83,51,50,1,0.0,0.0,0.0,1.0,0.0,white,XS,3,Livraison standard,1,39,None,57,3.8245614035087723
864,4.65,4,50,0,0.0,0.0,0.0,0.0,0.0,pink,XS,9,Livraison standard,1,36,Quantité limitée !,268,3.8917910447761193
1569,2.0,56,100,1,11.0,3.0,1.0,3.0,10.0,blue,S,2,Livraison standard,1,26,Quantité limitée !,4435,3.696054114994363
